fare_amount,passenger_count_2.0,passenger_count_3.0,passenger_count_4.0,passenger_count_5.0,passenger_count_6.0,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,session_evening,session_morning,session_night_AM,session_night_PM,season_summer,season_winter,week_weekend,distance_km
7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.172638149
5.5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.116063069
4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.074269185
5.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.156207156
6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.137305748
3.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.115528659
9.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.372705334
9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.17630588
5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.170861927
7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.181237687
12.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.696947931
9.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.301752721
3.7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.316675006
17.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.658192466
4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.110892342
9.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.169123864
13.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.312104593
5.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.221806429
8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.32957773
4.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.066147474
10.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.400431494
5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.112436257
8.93354782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249213962
17.67490097,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.738114855
8.9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.472165567
8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.130560321
5.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.133554666
6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.341416057
16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.629890192
21.23724993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.754395582
8.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.192406
7.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.334559792
6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.202162323
3.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.09272305
6.1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.138959012
5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.164519436
17.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0.71529866
5.7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.277022463
13.77824694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.713036167
11.78265132,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.364345507
12.56082626,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.790175965
10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.400941418
16.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.451179129
5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.120376291
19.74298369,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.834509975
7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.239905767
7.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.230994641
9.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.338850483
7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.307050036
5.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.165677902
6.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.213276244
7.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.242620241
9.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.450917987
6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.321460504
11.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.724459292
15.22879898,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.369139472
5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.094896322
2.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.069369832
5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.230137129
9.3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.307684645
6.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.135848249
9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.292169312
5.3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.120904636
10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.334518514
10.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.368501174
3.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.098958947
5.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.108362215
9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.203884916
7.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.194726036
4.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.122963929
6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.103785145
6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.243802111
7.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.213858761
17.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.869612741
3.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.047544677
7.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.349106806
9.495532009,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.138354435
5.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.140167109
12.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.435323027
10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3868774
4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.109779685
9.890425257,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0.391364274
6.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.144849146
12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.297665068
9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.194704388
6.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.281178516
3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.058204288
5.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.153350942
11.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.343042283
11.4403861,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.835607631
5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.226687961
8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.206934273
5.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.194917855
8.5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0.35095287
9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461330036
6.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.226441295
7.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.188126459
4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.234294208
9.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.168467462
4.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.112972861
11.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.715788936
9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.44646428
14.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.623155057
14.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.512028907
13.29441097,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.468628057
6.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.792982536
10.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.388975221
4.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.085722084
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.441176776
8.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.409743155
9.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.314241038
8.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.430430286
4.9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.102392801
13.46329983,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.852086344
4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.118154541
3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.049330277
10.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.579821919
3.7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.077674637
6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.168371723
12.9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.521082777
13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.497291783
18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.783429212
5.5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.10553489
4.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.181094998
4.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.123202853
4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.104634075
11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.495470657
17.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.869612297
19.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.518694872
6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25228724
6.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.199208215
4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.131615693
14.9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.712439208
15.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.750117709
13.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.776518321
17.1258396,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.749380034
13.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.704878084
6.1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.134843838
4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.123635309
6.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.325611584
8.928944677,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.429014526
5.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.173571541
17.25712064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.136760225
5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.168231681
6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.161429128
11.10383421,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.278468473
10.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.36610254
7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.201749378
12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.757135357
3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.089972818
8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.244762073
6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.17860993
5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0.07777162
10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.463341798
17.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.643754403
6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.179542096
12.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.422448376
16.10194413,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.612617149
14.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75333898
7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.150697763
8.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.387812422
7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.192836535
14.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.428796081
12.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45816457
8.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.351358446
6.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.174457155
6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.296305854
3.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.069466138
9.978700129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.3704316
4.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.124884029
20.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.889741842
6.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.210031588
13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.465594975
6.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.098834641
5.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
10.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.325077883
6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03918695
11.34245438,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.319774794
20.7035692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.76736049
9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.293320117
6.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.231027154
12.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.087252303
5.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.206777702
6.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.190756804
6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.178812605
7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.182826751
10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.336535693
14.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.20336762
18.76913091,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.822059264
19.75792217,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.414845502
18.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.683836278
13.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.39848622
5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.121875475
6.04890511,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.516963643
7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
15.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.782649994
5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.245627136
10.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.334175405
4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.110588302
10.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.289496089
11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.595195967
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.114913083
5.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.256432999
5.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.121729609
9.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.306192746
4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06963657
8.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.154474666
15.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.899628629
11.94336885,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.467633762
6.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.113638257
3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.080562268
5.713757288,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.166513679
4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.094817202
21.69589921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.666506853
19.45911682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.832515925
5.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.19093854
6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.150368122
8.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.209291762
10.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.492622971
5.7,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.153312387
11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.511312093
9.72967582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.106129199
4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.089388513
7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.30705162
10.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.09103904
11.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.235920942
20.23820256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.630395867
8.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.493449111
10.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.432332471
13.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.563464312
6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.276647744
6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.172468019
14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.278597414
19.94943158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.830585758
14.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.622694199
4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.066323095
4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.093505308
5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.147304497
16.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.941170787
8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.353612889
13.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.26914937
8.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.240041918
19.49370584,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.877220373
3.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.019987367
8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.427216858
4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.116969168
5.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.20521179
6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.178751964
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.282504883
9,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.267929478
9,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0.262888503
8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.43338929
6.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.155369714
8.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.534871729
7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.273238889
10.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.326096333
4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.192786677
16.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.973632999
12.5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0.492220808
6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.144137156
6.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.293151853
3.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.105057898
10.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.446236446
5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.189039138
18.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.609903079
9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.247303647
12.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.685242736
9.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.295399521
11.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.378556188
15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.489264946
5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.082571722
4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.105141828
6.1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.146191838
7.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.217542694
3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.066271585
6.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.067169716
8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.186895253
8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.329547674
7.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.268145461
10.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.315262985
21.3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.850503186
4.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.170420167
4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.081849839
6.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.192828792
11.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.396857411
21.12703358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.857378497
10.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.276563268
6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.143600798
10.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.144269539
8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.300604086
4.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.084991154
13.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.776609491
3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.076031596
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.259598922
8.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.294645844
10.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.396162201
5.7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.152835317
9.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.241606652
17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.833410784
8.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.133939002
